Trajectories
150
,,Snake_94:Head_M1,,,Snake_94:M2,,,Snake_94:M3,,,Snake_94:M4,,,Snake_94:M5,,,Snake_94:M6,,,Snake_94:M7,,,Snake_94:M8,,,Snake_94:M9,,,Snake_94:Vent_M10,,,Branch_1:OriginEnd,,,Branch_1:TargetEnd,,,Branch_1:OriginOther,,,Branch_1:TargetOther,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
7498,0,-108.325,237.737,543.628,-187.359,240.467,533.054,-266.723,247.713,558.061,-344.329,274.513,552.66,-396.623,221.164,556.612,,,,-539.483,259.411,559.762,,,,-684.761,252.035,558.007,-766.169,214.951,562.447,-249.255,246.105,538.418,294.458,260.515,533.798,-923.533,220.814,561.226,690.439,278.32,542.851,,,,,,,,,,,,
7499,0,-108.642,238.652,543.578,-187.204,241.138,532.942,-266.666,247.738,557.97,-344.13,274.593,552.578,-396.478,221.267,556.609,-465.577,246.673,564.356,-539.097,259.816,559.42,-601.797,204.16,558.671,-684.106,251.527,557.906,-765.261,215.425,562.597,-249.283,246.124,538.391,294.45,260.518,533.795,-923.533,220.815,561.226,690.451,278.321,542.852,,,,,,,,,,,,
7500,0,-108.714,239.55,543.462,-187.18,241.85,532.671,-266.605,247.733,558.064,-344.12,275.186,552.477,-396.261,221.532,556.644,,,,-538.549,259.807,559.036,-601.366,204.209,558.947,-683.785,251.065,558.255,-764.622,215.843,562.883,-249.277,246.121,538.326,294.45,260.517,533.796,-923.514,220.84,561.217,690.451,278.321,542.852,,,,,,,,,,,,
7501,0,-108.804,240.088,543.432,-186.898,242.733,532.358,-266.566,247.824,558.056,-343.824,275.186,552.037,-395.875,221.66,556.661,,,,-538.303,260.559,558.763,-600.82,204.664,558.968,-683.12,251.737,558.031,-763.726,216.511,562.948,-249.276,246.171,538.35,294.477,260.533,533.861,-923.514,220.851,561.226,690.439,278.32,542.851,,,,,,,,,,,,
7502,0,-108.92,240.924,543.309,-186.988,243.384,532.217,-266.397,247.98,558.045,-343.689,275.389,551.643,-395.743,221.916,556.753,,,,-538.098,260.992,558.448,-600.19,204.323,558.921,-682.569,251.242,558.061,-762.999,217.522,563.028,-249.272,246.171,538.324,294.47,260.534,533.861,-923.514,220.841,561.217,690.439,278.32,542.851,,,,,,,,,,,,
7503,0,-108.985,241.605,543.224,-186.972,244.046,531.902,-266.08,248.191,557.978,-343.649,275.652,551.479,-395.639,222.146,556.926,,,,-537.901,261.909,558.093,-599.661,204.51,558.995,-682.002,251.094,558.16,-762.665,217.31,562.97,-249.267,246.177,538.328,294.47,260.541,533.853,-923.513,220.841,561.217,690.451,278.321,542.852,,,,,,,,,,,,
7504,0,-108.818,242.002,543.14,-186.882,245.101,531.564,-265.865,248.362,557.883,-343.563,275.873,551.397,-395.456,222.266,557.18,,,,-537.917,262.232,557.827,-599.314,204.904,559.388,-681.659,251.33,558.267,-761.953,218.011,563.065,-249.244,246.245,538.338,294.448,260.519,533.789,-923.513,220.841,561.217,690.451,278.321,542.852,,,,,,,,,,,,
7505,0,-109.041,242.649,542.711,-187.096,245.666,531.315,-265.797,248.412,557.803,-343.36,276.021,551.109,-395.244,222.325,557.288,,,,-537.151,262.704,557.378,-598.64,205.495,559.68,-681.427,251.382,558.507,-761.357,218.63,563.239,-249.237,246.255,538.344,294.477,260.54,533.853,-923.514,220.842,561.21,690.45,278.328,542.842,,,,,,,,,,,,
7506,0,-109.235,243.23,542.49,-186.916,246.597,531.134,-265.789,248.411,557.766,-343.199,276.415,550.785,-394.846,222.245,557.413,-464.472,247.019,565.026,-536.971,262.981,557.107,-598.376,205.59,559.974,-680.947,250.743,558.506,-760.835,218.888,563.336,-249.217,246.316,538.342,294.47,260.534,533.861,-923.514,220.842,561.21,690.425,278.359,542.84,,,,,,,,,,,,
7507,0,-109.253,244.063,542.248,-186.857,247.289,530.952,-265.769,248.375,557.654,-343.282,276.959,550.357,-394.611,222.676,557.542,-463.842,246.266,564.933,-536.499,263.404,556.782,-597.677,205.698,560.018,-680.301,250.601,558.545,-760.092,219.269,563.276,-249.21,246.326,538.347,294.457,260.52,533.788,-923.513,220.841,561.217,690.451,278.322,542.852,,,,,,,,,,,,
7508,0,-109.15,244.29,542.093,-186.921,248.05,530.657,-265.684,248.387,557.607,-343.299,277.074,550.325,-394.373,222.812,557.551,,,,-536.293,263.726,556.489,-597.14,205.566,559.901,-680.106,250.847,558.711,-759.502,219.54,563.351,-249.215,246.368,538.35,294.47,260.54,533.852,-923.522,220.862,561.212,690.426,278.352,542.85,,,,,,,,,,,,
7509,0,-109.346,244.884,541.838,-186.767,249.01,530.397,-265.534,248.409,557.547,-342.902,277.098,550.085,-394.319,223.132,557.552,,,,-535.686,264.048,556.191,-596.662,206.131,560.122,-679.753,250.651,558.872,-758.986,220.146,563.322,-249.189,246.395,538.374,294.47,260.534,533.861,-923.514,220.843,561.21,690.426,278.353,542.85,,,,,,,,,,,,
7510,0,-109.54,245.595,541.417,-186.866,249.371,530.13,-265.324,248.557,557.533,-342.511,277.275,549.882,-394.239,223.806,557.753,,,,-535.37,264.404,555.974,-596.192,206.12,560.439,-679.23,250.026,559.026,-758.612,220.747,563.384,-249.188,246.395,538.357,294.478,260.566,533.86,-923.513,220.842,561.21,690.426,278.352,542.85,,,,,,,,,,,,
7511,0,-109.496,246.397,541.227,-186.951,250.05,529.853,-264.982,248.705,557.421,-342.334,277.528,549.593,,,,,,,-535.165,264.721,555.77,-595.414,206.124,560.618,-678.888,249.959,559.251,-757.915,221.208,563.479,-249.219,246.441,538.366,294.451,260.521,533.797,-923.52,220.862,561.223,690.426,278.352,542.85,,,,,,,,,,,,
7512,0,-109.51,246.773,541.178,-186.773,250.931,529.491,-264.701,248.816,557.382,-342.511,278.071,549.124,-393.301,223.363,557.699,-462.946,246.077,565.072,-534.718,265.234,555.496,-595.058,206.567,560.835,-678.467,250.15,559.333,-757.351,221.388,563.372,-249.203,246.445,538.383,294.477,260.532,533.861,-923.52,220.863,561.223,690.428,278.347,542.86,,,,,,,,,,,,
7513,0,-109.513,246.958,541.116,-186.963,251.178,529.301,-264.519,248.845,557.37,-342.434,278.216,549.087,-393.247,223.927,557.923,-462.53,245.62,565.079,-534.549,265.33,555.125,-594.562,206.305,560.816,-677.944,249.486,559.517,-756.7,221.667,563.509,-249.212,246.486,538.378,294.478,260.565,533.859,-923.512,220.843,561.221,690.428,278.347,542.86,,,,,,,,,,,,
7514,0,-109.555,247.496,540.854,-186.929,251.929,529.034,-264.595,248.937,557.348,-342.008,278.406,548.904,-393.143,224.227,558.075,-462.14,245.185,565.037,-534.259,266.071,555.065,-593.969,206.663,560.83,-677.569,249.049,559.667,-756.137,222.338,563.515,-249.207,246.488,538.386,294.478,260.566,533.859,-923.52,220.862,561.223,690.428,278.347,542.86,,,,,,,,,,,,
7515,0,-109.54,248.089,540.536,-186.711,252.492,528.676,-264.474,248.893,557.313,-341.866,278.64,548.762,-392.873,224.31,558.211,,,,-534.086,266.435,554.88,-593.755,206.894,560.768,-677.391,249.015,560.004,-755.805,222.543,563.729,-249.202,246.511,538.401,294.47,260.528,533.869,-923.539,220.817,561.213,690.416,278.346,542.859,,,,,,,,,,,,
7516,0,-109.583,248.731,540.379,-186.57,252.799,528.394,-264.351,248.787,557.288,-341.442,278.536,548.516,-392.704,224.499,558.479,-462.607,246.452,565.335,-533.785,266.593,554.594,-593.163,207.128,560.857,-676.749,248.709,559.966,-755.191,223.689,563.799,-249.197,246.516,538.448,294.505,260.511,533.868,-923.547,220.834,561.221,690.427,278.346,542.859,,,,,,,,,,,,
7517,0,-109.613,248.992,540.249,-186.823,253.255,527.972,-264.19,248.816,557.271,-341.061,278.338,548.352,-392.476,224.762,558.588,-462.197,246.059,565.488,-533.312,267.089,554.165,-592.783,206.992,560.798,-676.26,248.546,560.214,-755.022,223.452,563.77,-249.181,246.517,538.432,294.458,260.504,533.807,-923.539,220.815,561.22,690.428,278.34,542.87,,,,,,,,,,,,
7518,0,-109.543,249.146,540.23,-186.482,254.273,528.107,-264.001,248.875,557.257,-341.216,278.889,548.258,,,,-462.082,245.946,565.461,-533.319,267.222,554.135,-592.193,207.397,561.131,-676.022,248.345,560.394,-754.271,223.7,563.764,-249.197,246.515,538.431,294.47,260.527,533.869,-923.539,220.814,561.22,690.428,278.34,542.87,,,,,,,,,,,,
7519,0,-109.469,249.308,540.16,-186.336,254.761,527.621,-263.649,248.958,557.217,-340.773,279.335,547.914,-392.033,225.201,558.891,-461.811,245.554,565.419,-532.997,267.484,553.819,-591.656,207.457,561.456,-675.607,248.007,560.742,-753.878,223.541,563.746,-249.193,246.473,538.445,294.449,260.511,533.796,-923.524,220.78,561.206,690.428,278.34,542.87,,,,,,,,,,,,
7520,0,-109.347,249.415,540.042,-186.209,255.403,527.474,-263.32,248.977,557.179,-340.578,279.344,547.747,-391.83,225.293,558.925,-461.279,244.823,565.337,-532.656,267.908,553.464,-591.404,207.521,561.74,-675.147,247.234,560.789,,,,-249.18,246.484,538.446,294.465,260.484,533.807,-923.543,220.743,561.214,690.426,278.352,542.85,,,,,,,,,,,,
7521,0,-109.361,249.91,540.009,-186.019,256.062,527.318,-263.006,248.91,557.16,-340.466,279.306,547.494,-391.677,225.504,558.929,,,,-532.438,267.955,553.018,-590.914,207.993,561.796,-674.861,247.332,560.835,,,,-249.179,246.424,538.423,294.45,260.513,533.799,-923.539,220.734,561.236,690.426,278.353,542.85,,,,,,,,,,,,
7522,0,-108.99,249.764,539.866,-185.972,256.407,527.066,-262.932,249.086,556.966,-340.119,279.424,547.268,-391.406,225.798,558.993,,,,-532.311,267.671,552.479,-590.491,207.941,561.744,-674.564,247.462,561.003,,,,-249.221,246.388,538.427,294.456,260.487,533.798,-923.543,220.744,561.208,690.426,278.352,542.85,,,,,,,,,,,,
7523,0,-108.813,250.01,539.79,-185.866,256.914,526.721,-262.575,248.696,557.051,-339.433,279.317,547.01,-391.063,225.857,558.931,,,,-531.675,268.316,552.475,-589.851,207.947,561.715,-674.043,246.894,561.023,,,,-249.231,246.341,538.441,294.477,260.511,533.862,-923.535,220.725,561.206,690.426,278.352,542.85,,,,,,,,,,,,
7524,0,-108.683,250.084,539.657,-185.742,257.485,526.361,-262.187,248.629,556.974,-339.225,279.449,546.776,,,,-461.673,246.152,565.729,-531.56,268.935,552.265,-589.605,208.244,561.922,-673.681,246.525,561.181,,,,-249.267,246.263,538.481,294.459,260.501,533.791,-923.519,220.679,561.192,690.428,278.347,542.86,,,,,,,,,,,,
7525,0,-108.565,250.107,539.615,-185.766,257.798,526.12,-261.668,248.684,556.875,-338.879,279.155,546.539,,,,-461.276,245.829,565.719,-531.299,269.214,551.969,-589.149,208.364,562.363,-673.428,246.448,561.542,,,,-249.274,246.209,538.49,294.457,260.493,533.799,-923.53,220.623,561.19,690.426,278.352,542.85,,,,,,,,,,,,
7526,0,-108.364,249.954,539.584,-185.242,258.492,525.839,-261.299,248.693,556.817,-338.832,279.019,546.065,-390.336,226.608,559.479,-460.913,245.482,565.695,-530.948,269.54,551.767,-588.578,208.856,562.578,-673.144,246.106,561.546,,,,-249.259,246.181,538.478,294.486,260.542,533.86,-923.53,220.622,561.19,690.426,278.352,542.85,,,,,,,,,,,,
7527,0,-108.058,249.853,539.458,-185.099,258.781,525.588,-261.005,248.574,556.78,-338.049,279.461,546.245,-390.012,226.88,559.691,,,,-530.682,269.756,551.419,-588.33,209.099,562.727,-672.814,245.254,561.931,,,,-249.282,246.161,538.494,294.513,260.551,533.858,-923.53,220.623,561.19,690.414,278.351,542.849,,,,,,,,,,,,
7528,0,-107.586,249.721,539.292,-184.864,258.948,525.264,-260.677,248.415,556.702,-337.84,279.584,546.16,-389.674,226.948,559.851,,,,-530.152,269.895,551.169,-587.624,208.951,562.742,-672.202,245.685,561.776,,,,-249.293,246.115,538.498,294.451,260.516,533.799,-923.538,220.56,561.209,690.426,278.352,542.85,,,,,,,,,,,,
7529,0,-107.263,249.712,539.199,-184.496,259.548,525.162,-260.366,248.369,556.671,-337.524,279.57,545.834,-389.573,227.195,559.877,-460.424,245.159,565.786,-529.7,269.857,550.607,-587.266,209.024,562.697,-671.973,245.615,561.895,,,,-249.283,246.078,538.543,294.45,260.521,533.794,-923.53,220.541,561.204,690.426,278.352,542.85,,,,,,,,,,,,
7530,0,-106.983,249.552,539.092,-184.267,259.686,524.745,-259.897,248.515,556.626,-337.056,279.475,545.696,-389.371,227.396,559.962,-460.028,244.833,565.785,-529.49,270.519,550.495,-586.718,209.495,562.87,-671.397,244.959,562.099,,,,-249.281,246.085,538.527,294.45,260.52,533.792,-923.549,220.507,561.206,690.426,278.352,542.85,,,,,,,,,,,,
7531,0,-106.804,249.547,538.899,-184.011,259.713,524.432,-259.47,248.417,556.63,-336.484,279.359,545.431,-389.163,227.619,560.022,-459.716,244.569,565.843,-529.217,270.927,550.38,-586.343,209.906,563.328,-671.04,244.513,562.22,,,,-249.28,246.07,538.501,294.45,260.515,533.799,-923.549,220.506,561.203,690.428,278.347,542.86,,,,,,,,,,,,
7532,0,-106.258,249.123,538.777,-183.707,259.779,524.17,-259.14,248.156,556.61,-336.361,279.408,545.414,-388.949,227.698,559.997,,,,-528.889,271.15,550.076,-585.943,210.016,563.622,-670.85,244.721,562.265,,,,-249.32,246.041,538.511,294.448,260.506,533.798,-923.533,220.458,561.193,690.426,278.352,542.85,,,,,,,,,,,,
7533,0,-105.822,249.056,538.637,-183.317,260.199,523.839,-258.886,248.048,556.583,-336.103,279.339,545.376,-388.499,227.7,559.972,,,,-528.438,271.459,549.652,-585.396,210.475,563.748,-670.216,244.384,562.352,,,,-249.302,245.999,538.512,294.47,260.534,533.861,-923.551,220.418,561.196,690.426,278.352,542.85,,,,,,,,,,,,
7534,0,-105.357,248.531,538.348,-183.033,260.145,523.454,-258.493,247.976,556.538,-335.777,279.257,545.298,-388.342,227.87,560.028,-459.517,244.355,565.97,-528.279,271.683,549.424,-585.173,210.61,563.689,-669.735,243.8,562.388,,,,-249.302,245.998,538.512,294.497,260.514,533.867,-923.536,220.385,561.198,690.426,278.352,542.85,,,,,,,,,,,,
7535,0,-104.777,248.129,538.134,-183,260.155,523.234,-257.96,247.964,556.416,-335.439,279.26,545.328,-388.237,228.047,560.031,-459.308,244.051,565.931,-528.122,271.897,549.181,-584.448,210.76,563.737,-669.45,243.676,562.75,,,,-249.286,246.022,538.523,294.471,260.527,533.87,-923.535,220.393,561.205,690.426,278.347,542.845,,,,,,,,,,,,
7536,0,-104.425,247.859,537.831,-182.673,260.339,522.947,-257.555,247.889,556.362,-335.168,279.294,545.314,-388.411,228.51,560.216,-459.139,243.803,565.96,-527.689,272.018,548.838,-584.112,210.563,563.674,-668.997,243.117,562.965,,,,-249.302,245.997,538.522,294.476,260.491,533.804,-923.535,220.384,561.195,690.427,278.34,542.855,,,,,,,,,,,,
7537,0,-103.958,247.5,537.696,-182.092,260.23,522.62,-257.217,247.708,556.278,-334.964,279.242,545.309,-388.28,228.594,560.406,-459.002,243.672,566.079,-527.464,272.429,548.443,-583.532,211.019,563.798,-668.596,242.838,562.989,,,,-249.274,246.021,538.523,294.476,260.487,533.803,-923.554,220.348,561.195,690.427,278.346,542.859,,,,,,,,,,,,
7538,0,-103.457,247.417,537.464,-181.656,260.413,522.321,-256.952,247.63,556.164,-334.478,278.852,545.255,-388.139,228.746,560.527,-458.835,243.548,566.116,-527.288,272.336,548.216,-583.194,211.226,564.154,-667.832,243.222,563.359,,,,-249.28,246.008,538.505,294.448,260.5,533.806,-923.554,220.347,561.195,690.428,278.34,542.87,,,,,,,,,,,,
7539,0,-102.751,246.838,537.313,-181.503,260.245,522.119,-256.614,247.576,556.098,-334.206,278.767,545.272,-388.023,228.904,560.638,,,,-526.865,272.654,547.999,-582.882,211.403,564.432,-667.753,242.541,563.241,,,,-249.287,246.048,538.505,294.498,260.507,533.875,-923.554,220.348,561.195,690.428,278.34,542.87,,,,,,,,,,,,
7540,0,-102.569,246.269,536.935,-181.418,260.311,521.722,-256.091,247.498,556.017,-333.97,278.787,545.316,-387.804,228.856,560.657,,,,-526.706,273.076,547.87,-582.422,211.8,564.545,-667.242,241.921,563.334,,,,-249.296,245.995,538.492,294.477,260.489,533.805,-923.554,220.346,561.202,690.428,278.347,542.86,,,,,,,,,,,,
7541,0,-102.073,245.844,536.635,-181.041,260.404,521.399,-255.693,247.325,555.935,-333.596,278.677,545.359,-387.632,228.825,560.663,-458.429,243.359,566.251,-526.456,273.168,547.506,-582.104,212.12,564.659,-667.021,241.82,563.672,,,,-249.291,246.031,538.489,294.447,260.496,533.806,-923.562,220.368,561.197,690.413,278.345,542.844,,,,,,,,,,,,
7542,0,-101.689,245.309,536.648,-180.464,260.338,521.154,-255.52,247.285,555.888,-333.385,278.557,545.417,-387.22,228.592,560.737,-458.083,243.05,566.238,-526.498,273.004,547.617,-581.838,212.038,564.642,-666.833,241.508,563.679,,,,-249.269,246.045,538.473,294.45,260.507,533.804,-923.551,220.34,561.217,690.426,278.352,542.85,,,,,,,,,,,,
7543,0,-101.216,245.023,536.38,-180.12,260.492,520.889,-255.256,247.209,555.854,-333.073,278.416,545.461,-386.927,228.661,560.75,-457.877,242.874,566.303,-525.55,273.545,546.956,-581.177,212.216,564.65,-666.182,240.752,563.584,,,,-249.282,246.072,538.456,294.446,260.5,533.797,-923.559,220.357,561.225,690.426,278.352,542.85,,,,,,,,,,,,
7544,0,-100.679,244.648,536.279,-179.865,260.316,520.598,-254.796,247.025,555.787,-332.693,278.546,545.613,-386.785,228.918,560.912,-457.7,242.726,566.338,-525.334,273.376,546.894,-580.93,212.24,564.582,-666.115,240.215,563.951,,,,-249.259,246.087,538.43,294.477,260.532,533.861,-923.562,220.368,561.197,690.427,278.346,542.859,,,,,,,,,,,,
7545,0,-100.094,244.006,536.215,-179.727,260.211,520.468,-254.327,246.909,555.742,-332.64,278.722,545.714,-387.102,229.702,560.957,-457.404,242.399,566.347,-524.989,273.47,546.749,-580.552,212.629,564.602,-665.653,240.895,563.744,,,,-249.27,246.141,538.447,294.478,260.533,533.862,-923.562,220.368,561.197,690.417,278.331,542.851,,,,,,,,,,,,
7546,0,-99.8202,243.822,536.058,-179.346,260.352,520.287,-253.897,246.844,555.663,-332.432,278.614,545.661,-387.211,230.191,560.888,-457.244,242.382,566.289,-524.553,273.751,546.566,-580.315,213.074,564.793,-665.235,240.491,563.773,,,,-249.258,246.141,538.447,294.449,260.513,533.797,-923.544,220.404,561.2,690.426,278.352,542.85,,,,,,,,,,,,
7547,0,-99.1887,243.278,535.964,-178.939,260.411,520.139,-253.767,246.871,555.537,-331.594,278.211,545.636,-386.949,230.398,560.895,-457.004,242.111,566.25,-524.267,273.94,546.422,-580.081,213.155,564.992,-664.994,240.35,564.039,,,,-249.275,246.184,538.436,294.477,260.539,533.853,-923.544,220.406,561.193,690.404,278.337,542.841,,,,,,,,,,,,
7548,0,-98.6422,242.706,535.794,-178.668,260.341,520.019,-253.489,246.786,555.428,-331.055,278.38,545.592,-386.444,230.515,561.025,-456.673,241.866,566.31,-524,274.091,546.32,-579.566,213.624,565.084,-664.638,239.975,564.305,,,,-249.275,246.185,538.436,294.47,260.534,533.861,-923.544,220.395,561.183,690.426,278.352,542.85,,,,,,,,,,,,
7549,0,-98.3056,242.678,535.659,-178.188,260.344,519.858,-253.146,246.708,555.305,-330.902,278.385,545.688,-385.927,230.249,560.923,-456.079,241.26,566.377,-523.617,274.266,546.146,-579.395,213.89,565.122,-664.407,239.714,564.324,,,,-249.277,246.226,538.429,294.47,260.54,533.853,-923.543,220.396,561.177,690.426,278.353,542.85,,,,,,,,,,,,
7550,0,-97.6105,242.252,535.517,-177.879,260.166,519.543,-252.432,246.199,555.351,-330.847,278.342,545.733,,,,-456.242,241.569,566.415,-523.288,274.321,546.008,-579.165,214.064,565.282,-664.01,239.496,564.291,,,,-249.281,246.226,538.436,294.47,260.54,533.852,-923.532,220.45,561.185,690.416,278.331,542.851,,,,,,,,,,,,
7551,0,-97.1743,241.832,535.361,-177.604,260.116,519.408,-252.176,246.677,555.141,-330.567,278.394,545.723,,,,-456.078,241.435,566.397,-523.018,274.335,545.945,-578.787,214.53,565.328,-664.017,240.121,564.475,,,,-249.272,246.246,538.436,294.469,260.545,533.842,-923.541,220.469,561.19,690.425,278.359,542.841,,,,,,,,,,,,
7552,0,-96.6878,241.534,535.439,-177.057,260.264,519.218,-251.952,246.749,555.062,-329.971,278.438,545.756,,,,-455.848,241.168,566.433,-522.616,274.764,545.747,-578.534,214.942,565.246,-663.276,239.37,564.309,,,,-249.278,246.287,538.436,294.478,260.572,533.851,-923.53,220.524,561.192,690.416,278.339,542.841,,,,,,,,,,,,
7553,0,-96.1193,241.191,535.355,-176.556,260.176,519.015,-251.784,246.612,554.892,-329.487,278.312,545.765,-385.066,230.853,560.947,-455.613,240.921,566.44,-522.423,274.979,545.6,-578.342,214.994,565.612,-663.108,239.191,564.297,,,,-249.252,246.355,538.416,294.45,260.515,533.797,-923.514,220.476,561.178,690.416,278.331,542.851,,,,,,,,,,,,
7554,0,-95.6235,240.513,535.334,-176.501,260.288,518.877,-251.296,246.532,554.804,-329.224,278.11,545.826,,,,-455.246,240.453,566.445,-522.254,275.032,545.357,-577.994,215.291,565.538,-663.108,239.322,564.289,,,,-249.275,246.39,538.394,294.47,260.533,533.861,-923.512,220.476,561.175,690.404,278.33,542.85,,,,,,,,,,,,
7555,0,-95.2406,240.356,535.365,-175.825,259.876,518.713,-250.68,246.601,554.76,-329.063,278.054,545.869,-386.09,233.05,561.238,-455.215,240.531,566.404,-521.931,275.159,545.15,-577.633,215.599,565.603,-662.642,238.753,564.457,,,,-249.251,246.463,538.379,294.457,260.511,533.798,-923.494,220.511,561.177,690.414,278.351,542.849,,,,,,,,,,,,
7556,0,-94.6999,239.887,535.29,-175.333,260.159,518.537,-250.276,246.541,554.608,-328.504,277.854,545.955,-385.867,233.266,561.278,-455.107,240.549,566.351,-521.704,275.225,545.086,-577.352,215.625,565.576,-662.221,238.171,564.431,,,,-249.232,246.524,538.347,294.486,260.557,533.868,-923.475,220.547,561.181,690.426,278.353,542.85,,,,,,,,,,,,
7557,0,-94.1828,239.524,535.286,-174.914,260.013,518.505,-250.162,246.345,554.481,-328.258,277.849,545.928,-385.632,233.387,561.329,-455.175,240.06,566.869,-521.239,275.259,544.907,-577.101,215.545,565.536,-662.037,238.114,564.548,,,,-249.2,246.54,538.36,294.452,260.527,533.797,-923.483,220.566,561.183,690.426,278.352,542.85,,,,,,,,,,,,
7558,0,-93.6258,239.44,535.257,-174.582,259.812,518.352,-249.889,246.292,554.395,-327.889,277.729,545.941,-385.398,233.39,561.275,-454.314,240.118,566.396,-521.02,275.294,544.85,-576.657,215.834,565.609,-661.925,238.275,564.67,,,,-249.186,246.6,538.336,294.463,260.535,533.86,-923.483,220.566,561.183,690.426,278.352,542.85,,,,,,,,,,,,
7559,0,-93.0721,239.216,535.289,-174.205,259.722,518.286,-249.326,246.263,554.302,-327.431,277.693,546.151,-385.173,233.509,561.185,-454.168,240.135,566.43,-520.741,275.369,544.816,-576.468,216.093,565.578,-661.503,238.846,564.477,,,,-249.176,246.646,538.317,294.47,260.529,533.871,-923.491,220.585,561.185,690.427,278.346,542.859,,,,,,,,,,,,
7560,0,-92.5517,238.973,535.224,-173.89,259.627,518.082,-249.003,246.102,554.199,-327.213,277.58,546.276,,,,-454.195,240.321,566.475,-520.331,275.428,544.705,-576.424,216.225,565.515,-661.264,238.07,564.828,,,,-249.174,246.653,538.299,294.469,260.532,533.859,-923.482,220.646,561.169,690.426,278.352,542.85,,,,,,,,,,,,
7561,0,-91.9422,238.662,535.17,-173.514,259.649,517.864,-249.094,245.858,554.034,-326.892,277.425,546.455,-384.865,234.036,561.257,-453.908,240.104,566.43,-520.161,275.62,544.491,-576.178,216.725,565.815,-660.823,237.442,564.765,,,,-249.167,246.67,538.309,294.47,260.529,533.87,-923.475,220.631,561.164,690.426,278.352,542.85,,,,,,,,,,,,
7562,0,-91.6192,238.541,535.393,-172.794,259.316,517.536,-249.02,245.603,553.532,-326.517,277.397,546.554,-384.695,234.24,561.286,-453.655,239.817,566.377,-520.134,275.553,544.377,-576.089,217.318,565.948,-660.651,237.271,564.749,,,,-249.137,246.725,538.288,294.47,260.535,533.862,-923.464,220.59,561.174,690.429,278.376,542.848,,,,,,,,,,,,
7563,0,-91.288,238.508,535.418,-172.6,259.302,517.32,-247.642,246.423,553.365,-326.098,277.339,546.654,-384.539,234.281,561.232,-453.281,239.539,566.35,-519.859,275.503,544.316,-575.758,217.04,565.849,-660.639,237.326,564.751,,,,-249.158,246.757,538.271,294.465,260.568,533.858,-923.464,220.59,561.172,690.427,278.346,542.859,,,,,,,,,,,,
7564,0,-90.5296,238.363,535.458,-172.36,259.122,517.158,-246.437,247.079,553.351,-325.626,277.088,546.67,-384.337,234.43,561.183,-453.24,239.297,566.346,-519.878,275.193,544.77,-575.542,217.008,565.772,-660.605,237.339,564.748,,,,-249.138,246.777,538.274,294.451,260.522,533.795,-923.464,220.591,561.168,690.426,278.352,542.85,,,,,,,,,,,,
7565,0,-89.955,237.908,535.491,-171.841,258.788,517.05,-245.794,247.252,553.29,-325.354,277.014,546.645,-384.01,234.496,561.186,-452.882,238.807,566.293,-519.072,275.697,544.297,-575.215,217.358,565.826,-660.252,236.935,564.754,,,,-249.132,246.767,538.256,294.469,260.538,533.85,-923.467,220.6,561.147,690.414,278.352,542.849,,,,,,,,,,,,
7566,0,-89.8567,238.257,535.546,-171.357,258.816,516.91,-246.916,246.009,552.838,-325.021,276.994,546.642,,,,-452.892,238.964,566.327,-518.867,275.698,544.22,-575.036,217.561,565.87,-659.863,236.375,564.691,,,,-249.151,246.8,538.249,294.455,260.535,533.794,-923.467,220.6,561.147,690.426,278.352,542.85,,,,,,,,,,,,
7567,0,-89.3924,238.182,535.612,-171.091,259.018,516.768,-247.222,245.604,552.696,-324.798,276.924,546.692,,,,-452.72,238.783,566.318,-518.63,275.403,544.187,-574.944,217.619,565.844,-659.594,236.16,564.717,,,,-249.136,246.8,538.249,294.452,260.527,533.792,-923.475,220.62,561.146,690.426,278.352,542.85,,,,,,,,,,,,
7568,0,-88.9454,238.126,535.516,-170.861,258.767,516.539,-245.88,246.286,552.813,-324.487,276.906,546.706,,,,-452.539,238.592,566.377,-518.754,275.667,544.093,-574.839,217.712,565.918,-659.524,236.264,564.833,,,,-249.158,246.78,538.264,294.449,260.522,533.786,-923.475,220.62,561.146,690.429,278.376,542.848,,,,,,,,,,,,
7569,0,-88.5351,238.085,535.56,-170.508,258.517,516.47,-244.702,246.941,552.866,-324.143,276.607,546.706,-384.206,236.573,561.555,-452.35,238.455,566.438,-518.646,275.708,544.121,-574.649,217.945,565.975,-659.472,236.222,564.918,,,,-249.169,246.77,538.246,294.477,260.584,533.799,-923.475,220.619,561.148,690.426,278.353,542.85,,,,,,,,,,,,
