Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,branch:Origin_End,,,branch:Target_End,,,branch:OriginOther,,,branch:Target_Other,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1209,0,-383.573,-29.5363,293.428,-483.819,-29.321,291.554,-568.543,-72.367,277.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,0,-378.984,-30.0223,293.256,-478.933,-28.8378,291.357,-564.633,-70.474,278.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,0,-374.246,-30.5076,293.559,-474.564,-28.0853,291.166,-560.682,-68.1693,279.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,0,-369.76,-31.1123,293.414,-470.664,-27.4647,291.633,-556.673,-65.8991,281.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,0,-365.204,-30.981,294.065,-465.64,-27.9501,291.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,0,-359.826,-31.7577,293.383,-460.295,-27.9011,291.328,-548.924,-61.5731,283.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,0,-354.644,-31.6187,293.042,-455.537,-28.4183,291.123,-545.337,-59.0169,285.103,,,,,,,-807.039,-33.4189,303.714,,,,,,,,,,,,,,,,,,,,,,,,
1216,0,-349.925,-31.8495,292.453,-450.364,-29.1638,291.015,-541.303,-56.9329,286.532,,,,,,,-802.991,-31.6976,304.164,,,,,,,,,,,,,,,,,,,,,,,,
1217,0,-344.944,-32.3225,292.024,-446.035,-28.9343,290.931,-537.254,-54.8704,287.495,-618.579,-78.7899,280.216,,,,-798.944,-30.4097,305.1,,,,,,,,,,,,,,,,,,,,,,,,
1218,0,-339.833,-33.3414,291.437,-440.989,-29.7659,290.868,-533.336,-52.7966,288.738,,,,-674.627,26.6837,295.999,-794.76,-29.181,305.869,,,,,,,,,,,,,,,,,,,,,,,,
1219,0,-334.388,-34.189,291.019,-434.989,-32.4181,290.946,,,,-610.142,-81.2294,278.439,,,,-790.545,-28.0494,306.561,,,,,,,,,,,,,,,,,,,,,,,,
1220,0,-330.04,-34.1137,290.003,,,,,,,-605.72,-82.2586,277.861,,,,-786.074,-26.6161,307.18,,,,,,,,,,,,,,,,,,,,,,,,
1221,0,-325.76,-33.7305,288.93,,,,-521.349,-45.8758,292.134,,,,-661.02,22.3297,293.716,-781.818,-25.7171,307.923,,,,,,,,,,,,,,,,,,,-868.944,-63.9538,297.407,,,
1222,0,-321.745,-33.0541,288.551,-422.354,-30.8971,290.44,-517.156,-43.9531,293.02,,,,-656.119,21.0058,293.37,-777.647,-25.1816,307.407,,,,,,,,,,,,,,,,,,,-865.017,-62.3271,297.798,,,
1223,0,-316.987,-33.1282,288.908,-418.048,-31.6901,290.438,-513.042,-41.5792,293.848,,,,,,,-773.273,-24.4048,308.086,,,,,,,,,,,,,,,,,,,,,,,,
1224,0,-312.844,-33.8205,289.437,-413.033,-32.7994,290.154,-508.487,-38.5126,293.67,,,,,,,-768.931,-23.8225,308.779,,,,,,,,,,,,,,,,,,,,,,,,
1225,0,-308.843,-34.5297,289.477,-409.35,-31.2869,290.426,-504.183,-37.2926,294.467,,,,,,,-764.879,-23.4216,309.109,,,,,,,,,,,,,,,,,,,-853.204,-58.6241,298.141,,,
1226,0,-303.909,-34.1984,290.239,-404.915,-31.1311,290.235,-499.931,-35.292,294.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,0,-299.837,-33.3376,290.398,-400.157,-31.4407,289.958,-495.383,-33.2284,294.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,0,-295.514,-32.6056,290.525,-395.484,-31.7531,290.228,-490.94,-31.697,294.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,-842.035,-53.8057,299.361,,,
1229,0,-291.396,-31.9603,290.36,-390.745,-31.9902,290.041,-486.537,-30.7687,294.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,-838.318,-52.2374,299.974,,,
1230,0,-287.171,-31.2658,290.006,-386.524,-32.1157,289.96,-482.083,-29.7108,294.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,-834.817,-50.8659,300.158,,,
1231,0,-283.002,-30.7167,289.645,-382.18,-32.4185,289.878,-477.638,-29.0219,294.195,,,,,,,-739.44,-24.7848,308.834,,,,,,,,,,,,,,,,,,,-830.704,-49.1315,300.6,,,
1232,0,-278.63,-30.4851,289.288,-377.541,-32.5191,289.875,-473.206,-28.8679,294.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,-827.111,-47.1518,301.069,,,
1233,0,-274.33,-30.1388,289.76,-373.161,-33.0401,289.766,-469.295,-28.5068,294.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,-823.461,-45.5452,301.161,,,
1234,0,-270.437,-29.3384,290.301,-368.34,-34.2703,289.586,-465.032,-27.6569,294.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,-819.608,-44.1211,301.71,,,
1235,0,-266.362,-29.0499,290.529,-364.355,-34.2186,289.244,-460.171,-27.5986,293.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,-816.071,-43.0558,301.796,,,
1236,0,-262.476,-29.4707,291.282,-360.525,-33.8368,288.972,-455.319,-27.7201,293.382,,,,,,,-718.696,-28.273,308.244,,,,,,,,,,,,,,,,,,,-812.058,-42.0102,302.289,,,
1237,0,-257.764,-29.2881,291.736,-355.496,-35.504,288.03,-451.27,-26.7395,293.069,,,,,,,-714.76,-29.0979,307.751,,,,,,,,,,,,,,,,,,,-808.121,-40.5249,302.922,,,
1238,0,-253.294,-29.451,291.798,-351.184,-36.0377,287.514,-446.784,-26.2322,292.853,,,,,,,-710.974,-30.2244,307.358,,,,,,,,,,,,,,,,,,,-804.427,-39.1417,303.195,,,
1239,0,-249.515,-28.9965,291.955,-346.833,-38.0291,287.229,-442.799,-25.9566,292.938,,,,-653.871,-131.781,293.83,,,,,,,,,,,,,,,,,,,,,,-800.938,-37.8657,303.775,,,
1240,0,-245.262,-28.4242,292.103,-342.697,-38.2169,286.601,-438.737,-25.324,292.892,,,,-650.029,-132.665,292.62,,,,,,,,,,,,,,,,,,,,,,-797.116,-36.33,304.121,,,
1241,0,-241.824,-27.7288,292.078,-338.727,-39.6516,286.55,-434.432,-23.9255,292.214,,,,-645.742,-133.877,292.288,,,,,,,,,,,,,,,,,,,,,,-793.355,-35.0573,304.101,,,
1242,0,-237.191,-27.3507,292.257,-334.407,-41.1253,286.015,,,,,,,-642.229,-135.121,291.781,,,,,,,,,,,,,,,,,,,,,,-789.474,-33.4979,304.658,,,
1243,0,-232.904,-26.8611,292.563,-330.477,-41.9018,285.347,-425.242,-26.015,292.538,,,,-638.717,-135.454,290.32,,,,,,,,,,,,,,,,,,,,,,-785.824,-32.3739,304.444,,,
1244,0,-228.647,-27.8296,292.435,-327.706,-40.2451,285.173,-420.536,-27.8046,292.456,,,,-634.763,-136.725,289.817,,,,,,,,,,,,,,,,,,,,,,-782.222,-31.7851,304.303,,,
1245,0,,,,-324.304,-40.4956,284.78,-417.804,-25.8801,292.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,-778.003,-31.0716,304.474,,,
1246,0,-221.721,-22.0244,292.094,-320.112,-39.8842,284.443,-413.974,-25.2464,292.614,,,,,,,-680.857,-40.6834,301.091,,,,,,,,,,,,,,,,,,,-774.034,-30.1138,304.359,,,
1247,0,-217.267,-23.3836,292.236,-316.243,-39.6149,284.534,-410.307,-25.4147,292.633,-497.397,-40.541,294.382,,,,,,,,,,,,,,,,,,,,,,,,,-770.401,-29.9297,304.108,,,
1248,0,-213.775,-21.6277,292.253,-312.376,-39.7821,284.502,-406.286,-25.7272,292.689,-492.897,-40.6341,294.867,,,,,,,,,,,,,,,,,,,,,,,,,-766.227,-29.8953,304.214,,,
1249,0,-210.072,-20.7854,292.664,-308.653,-39.0693,284.185,-402.25,-26.0436,292.682,-489.346,-39.4361,294.615,,,,-669.763,-46.506,299.039,,,,,,,,,,,,,,,,,,,-762.24,-29.2603,304.374,,,
1250,0,-206.296,-20.6045,292.792,-304.851,-38.7449,284.281,-398.072,-27.2222,292.563,-486.698,-36.3106,294.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,0,-202.532,-19.7838,293.62,-301.141,-38.3953,284.62,-394.253,-27.1667,292.84,-483.161,-34.9088,295.167,-576.738,-81.2046,280.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,0,-198.63,-19.2511,293.946,-297.475,-37.9706,284.6,-390.598,-27.77,292.782,-479.025,-34.741,294.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,0,-194.754,-19.1454,294.322,-293.627,-37.4102,284.949,-386.632,-28.1706,292.752,-476.741,-31.0828,294.746,,,,-746.625,-29.773,304.632,,,,,,,,,,,,,,,,,,,-828.677,-85.0264,293.394,,,
1254,0,-191.072,-18.0625,294.13,-289.928,-36.8806,284.838,-382.637,-29.115,292.716,-474.1,-29.4215,295.06,,,,,,,,,,,,,,,,,,,,,,,,,-826.612,-80.584,293.255,,,
1255,0,-187.032,-17.1863,294.237,-286.341,-35.8285,284.931,-378.734,-29.9971,292.377,-470.397,-28.0629,295.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,0,-183.499,-16.4378,294.061,-282.502,-35.2728,285.052,-374.844,-30.4542,292.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,0,-179.715,-16.4493,293.654,-278.586,-34.4791,285.142,-370.988,-31.1359,292.175,-462.183,-26.7018,294.55,,,,,,,-731.256,-31.668,303.929,,,,,,,,,,,,,,,,,,,,,
1258,0,-176.023,-15.8069,293.36,-274.817,-33.5821,285.593,-367.721,-31.4642,292.084,-456.132,-30.08,294.536,,,,,,,-727.476,-31.9111,303.983,-825.119,-46.0286,298.993,,,,-1019.76,-79.4228,290.349,,,,,,,,,,,,
1259,0,-172.338,-15.2483,292.806,-271.335,-31.8894,286.111,-363.264,-32.972,291.673,-453.329,-27.6886,294.397,,,,,,,-723.797,-32.3551,303.585,,,,,,,-1016.07,-79.7846,290.464,,,,,,,,,,,,
1260,0,-168.716,-15.5698,292.836,-267.514,-30.7285,286.472,-359.057,-33.7067,291.136,-448.751,-28.3536,294.238,,,,,,,-720.011,-32.8709,303.382,,,,,,,,,,,,,,,,,,,,,
1261,0,-164.452,-15.1879,291.792,-263.674,-29.2611,286.697,-355.62,-33.846,290.674,-446.12,-25.6548,294.118,,,,,,,-716.181,-33.7059,302.876,-814.403,-42.1614,299.793,,,,,,,,,,,,,,,,,,
1262,0,-160.565,-15.3388,291.289,-260.107,-27.3501,287.272,-351.691,-35.0266,290.247,-441.742,-26.3348,293.886,,,,,,,-712.553,-34.3809,302.599,,,,,,,,,,,,,,,,,,,,,
1263,0,-156.464,-15.0486,290.704,-256.368,-26.0676,287.562,-347.478,-36.4902,289.826,-438.658,-25.3983,293.984,-534.448,-60.139,287.728,,,,-708.604,-35.3414,302.293,-807.404,-39.9902,299.782,,,,,,,,,,,,,,,,,,
1264,0,-152.611,-15.3068,290.217,-252.398,-24.7015,287.735,-343.719,-37.1431,289.373,-433.511,-27.968,293.922,,,,,,,-705.211,-36.4162,301.807,,,,,,,,,,,,,,,,,,,,,
1265,0,-148.594,-15.1005,289.727,-248.873,-23.6415,288.18,-339.747,-38.2707,288.886,,,,,,,,,,-701.611,-37.6942,301.544,-800.287,-37.9251,299.975,,,,,,,,,,,,,,,,,,
1266,0,-144.855,-14.8757,289.464,-245.285,-22.1735,288.625,-335.91,-39.0516,288.429,,,,,,,,,,-697.958,-39.0859,301.255,-796.62,-36.9182,299.692,,,,,,,,,,,,,,,,,,
1267,0,-140.958,-14.7714,289.018,-241.607,-21.5359,289.02,-332.381,-39.4034,287.86,,,,,,,,,,-694.537,-39.9996,300.977,-793.358,-35.9068,299.58,,,,,,,,,,,,,,,,,,
1268,0,-137.261,-14.6831,288.322,-237.965,-20.6378,289.196,-329.517,-38.645,287.47,-418.035,-28.9723,293.945,-518.591,-49.1362,291.556,,,,-690.934,-41.5526,300.555,-789.609,-35.3803,299.506,,,,,,,,,,,,,,,,,,
1269,0,-133.676,-14.2636,287.233,-234.406,-18.5167,289.418,-326.273,-39.0773,287.13,-414.751,-28.1748,293.895,,,,,,,-687.488,-42.2636,300.378,-785.886,-35.1039,299.463,,,,,,,,,,,,,,,,,,
1270,0,-129.533,-13.6968,285.825,-230.744,-17.113,289.89,-322.016,-38.8162,286.628,-411.012,-28.7061,293.775,,,,,,,-683.801,-43.5537,299.918,-782.459,-34.5598,299.356,,,,,,,,,,,,,,,,,,
1271,0,-125.28,-13.2712,284.213,-227.012,-16.5375,290.48,-318.63,-39.0449,286.258,-407.231,-29.0574,293.87,-508.722,-42.2175,293.763,,,,-680.686,-44.8143,299.531,-779.048,-33.8946,299.121,,,,-972.407,-77.9077,289.992,,,,,,,,,,,,
1272,0,-121.796,-12.8849,282.512,-223.133,-16.3611,290.776,-314.828,-39.0926,286.207,-403.568,-29.5816,293.966,-504.549,-40.3328,292.699,,,,-677.415,-46.4575,298.908,,,,,,,,,,,,,,,,,,,,,
1273,0,-118.162,-12.4228,280.545,-218.855,-16.7501,291.156,-311.46,-39.3097,286.199,-400.434,-29.2626,293.914,-501.473,-38.2131,292.987,,,,-674.112,-48.0119,298.516,,,,-891.007,-110.852,302.224,,,,,,,,,,,,,,,
1274,0,-114.571,-12.1006,278.395,-214.863,-16.6816,291.294,-307.605,-39.3079,286.247,-396.443,-30.0069,293.842,-498.354,-36.663,293.51,,,,-671.208,-49.0725,297.887,-768.797,-32.7734,299.087,,,,,,,,,,,,,,,,,,
1275,0,-111.231,-11.9762,276.825,-211.291,-15.8016,291.744,-304.282,-38.7816,286.28,-392.853,-30.8657,293.818,-495.172,-35.1399,293.751,,,,-667.818,-50.8297,297.18,-765.316,-32.7089,298.791,,,,-958.894,-79.2873,288.276,,,,,,,,,,,,
1276,0,-107.882,-11.9066,275.733,-207.771,-15.2595,291.974,-300.575,-38.3164,286.028,-390.462,-29.3352,293.936,-491.55,-33.814,293.44,,,,-664.752,-51.9945,296.708,,,,-867.643,-67.6787,294.537,,,,,,,,,,,,,,,
1277,0,-104.695,-12.0334,274.453,-204.398,-14.4481,292.464,-297.299,-38.3353,286.349,-386.145,-31.2957,293.717,-488.269,-32.7457,293.855,,,,-661.623,-53.2427,296.184,,,,,,,-952.251,-79.9888,287.915,,,,,,,,,,,,
1278,0,-101.525,-11.5114,273.52,-200.948,-13.8391,292.751,-293.974,-37.855,286.542,-383.365,-30.8728,293.657,-484.795,-31.6973,293.987,,,,-658.399,-54.8614,295.596,,,,,,,,,,,,,,,,,,,,,
1279,0,-98.1699,-11.2078,271.985,-197.84,-13.0714,293.085,-290.521,-37.4122,286.609,-379.972,-31.5834,293.6,-481.548,-30.2606,293.742,,,,-655.456,-56.3729,295.057,,,,,,,-945.674,-80.0898,287.598,,,,,,,,,,,,
1280,0,-95.1904,-11.0466,270.803,-194.086,-13.0071,293.164,-287.271,-36.8373,286.63,-376.68,-32.0483,293.275,-478.228,-29.0664,293.718,-563.979,-71.5986,282.7,-652.774,-57.6789,294.419,,,,,,,,,,,,,,,,,,,,,
1281,0,-92.0835,-10.2675,269.043,-190.684,-12.918,293.477,-283.895,-36.2559,286.883,-373.419,-32.3719,293.316,-474.743,-27.6638,293.358,,,,,,,,,,,,,-939.544,-79.9905,287.64,,,,,,,,,,,,
1282,0,-89.2234,-9.5053,267.165,-187.016,-13.3873,293.555,-280.699,-35.6781,287.108,-370.051,-33.3491,293.214,,,,-558.076,-69.0567,283.405,,,,,,,,,,-936.461,-80.3304,287.605,,,,,,,,,,,,
1283,0,-86.6107,-8.95538,265.237,-183.695,-13.2486,293.452,-277.008,-35.519,287.393,-367.275,-33.708,293.343,,,,-555.614,-68.3769,284.048,-644.023,-62.4543,292.505,,,,,,,-933.23,-79.8109,287.517,,,,,,,,,,,,
1284,0,-83.4827,-7.88212,263.385,-180.252,-13.288,293.488,-273.922,-34.9624,287.673,-363.878,-34.5299,292.811,-465.88,-26.2745,293.764,,,,-641.274,-63.5236,292.01,,,,-843.5,-58.8666,295.934,-930.32,-79.57,287.68,,,,,,,,,,,,
1285,0,-81.08,-7.45833,261.56,-176.917,-13.6145,293.182,-271.099,-33.8215,287.805,-360.954,-35.3187,292.722,-462.207,-25.0494,292.562,-549.24,-65.0059,285.043,-638.888,-65.1244,291.092,,,,-840.94,-57.4093,295.96,,,,,,,,,,,,,,,
1286,0,-78.4497,-6.96636,259.729,-173.668,-13.3239,293.194,-267.883,-33.0481,288.138,-357.382,-36.389,292.068,-459.274,-24.8257,292.995,-546.843,-63.8287,285.716,-635.82,-66.0503,290.831,,,,,,,-924.472,-79.1253,287.791,,,,,,,,,,,,
1287,0,-75.9372,-6.45996,258.007,-170.54,-13.3155,292.98,-265.24,-32.1895,288.387,-354.181,-37.0957,291.891,-456.059,-25.2829,292.81,-544.115,-62.3436,286.233,-632.907,-66.974,290.143,,,,,,,-921.532,-78.6974,287.681,,,,,,,,,,,,
1288,0,-73.3025,-5.71305,256.564,-167.374,-13.3367,292.668,-262.046,-31.3785,288.739,-350.444,-39.0387,291.774,-453.226,-24.3646,292.461,-541.401,-61.3759,286.905,,,,,,,,,,-918.695,-78.4388,287.86,,,,,,,,,,,,
1289,0,-70.651,-5.52947,255.555,-164.054,-13.4124,292.226,-259.243,-30.0628,289.174,-347.093,-40.1271,291.617,-450.176,-24.1095,292.222,-538.971,-59.5277,287.472,,,,,,,-829.89,-53.0467,296.361,-915.977,-78.1897,288.076,,,,,,,,,,,,
1290,0,-68.0829,-5.18232,254.727,-160.898,-13.3726,291.646,-256.505,-29.0938,289.228,-344.137,-40.5459,291.418,-447.172,-24.1396,292.542,-536.675,-58.0101,288.057,,,,,,,-827.365,-52.2096,295.951,-913.239,-77.7935,288.367,,,,,,,,,,,,
1291,0,-65.1908,-4.66135,254.164,-157.846,-13.0102,290.952,-253.873,-27.8451,289.724,-341.275,-41.1042,291.266,-444.125,-24.5792,292.481,-534.135,-56.7767,288.808,,,,,,,-824.977,-51.0478,295.606,-910.549,-77.3532,288.45,,,,,,,,,,,,
1292,0,-62.2745,-3.97221,253.81,-154.658,-13.1474,290.156,-250.742,-27.0338,289.847,-338.375,-41.4534,291.051,-441.574,-24.3115,292.433,-531.816,-55.7573,289.355,-619.521,-72.5559,286.805,-713.304,-37.6523,297.438,-822.286,-50.2631,295.56,-907.88,-76.8818,288.429,,,,,,,,,,,,
1293,0,-59.4141,-3.04012,253.41,-151.796,-12.8832,289.233,-247.916,-26.3651,290.4,-335.765,-41.3297,290.87,-438.592,-24.5853,292.23,-529.453,-54.5543,290.227,-617.61,-72.9376,286.159,-710.96,-38.1821,297.019,-819.917,-49.1345,295.471,-905.3,-76.4699,288.706,,,,,,,,,,,,
1294,0,-56.7913,-2.34736,253.155,-148.83,-13.1669,288.067,-245.145,-25.7049,290.456,-334.094,-39.7143,290.602,-435.954,-23.4854,292.002,,,,-615.109,-73.6906,285.791,,,,,,,-902.721,-75.7132,288.579,,,,,,,,,,,,
1295,0,-54.0587,-1.56477,253.185,-146.171,-13.2147,287.342,-242.491,-24.365,290.885,-331.209,-39.9216,290.339,-433.232,-23.4659,291.877,,,,-612.472,-74.094,285.481,,,,-815.026,-47.6807,294.964,-900.234,-75.039,288.932,,,,,,,,,,,,
1296,0,-51.2391,-0.852249,253.122,-143.349,-13.2442,286.326,-239.926,-23.1437,291.105,-328.368,-40.1619,290.192,,,,,,,-610.116,-74.035,285.232,,,,,,,-897.815,-74.5168,288.963,,,,,,,,,,,,
1297,0,-48.6145,-0.180767,253.133,-140.749,-13.2022,285.122,-237.146,-22.3902,291.518,-325.667,-40.3815,290.206,,,,-520.2,-48.3943,292.538,-607.302,-74.4172,284.473,,,,-810.083,-45.2521,295.187,-895.444,-73.8071,289.349,,,,,,,,,,,,
1298,0,-46.0365,0.576419,253.267,-138.193,-12.9211,283.85,-234.3,-22.4577,291.921,-322.852,-40.3678,290.039,,,,-517.74,-47.2826,292.77,-605.332,-74.7809,284.575,-698.087,-40.6791,297.38,,,,,,,,,,,,,,,,,,
1299,0,-43.831,0.953707,253.878,-135.661,-13.0386,282.909,-231.699,-21.1605,291.916,-320.303,-39.9413,289.553,-420.752,-28.2339,292.896,-515.408,-46.0268,293.35,-602.573,-75.4227,284.237,,,,-805.422,-43.9114,294.946,,,,,,,,,,,,,,,
1300,0,-41.5201,1.61958,254.32,-133.268,-13.1105,281.69,,,,-317.763,-40.2137,289.323,-420.023,-25.37,292.585,,,,-600.395,-75.2599,283.76,,,,,,,,,,,,,,,,,,,,,
1301,0,-38.8523,2.35159,255.073,-130.666,-12.8848,280.422,,,,-315.15,-40.5233,289.019,-417.877,-25.2838,292.527,-511.101,-43.6902,294.019,-597.782,-75.745,283.145,,,,-800.535,-42.61,294.642,,,,,,,,,,,,,,,
1302,0,-36.4069,2.77112,255.68,-128.774,-12.9684,279.32,,,,-312.438,-40.3444,289.186,-414.942,-26.7353,292.802,-508.552,-43.1229,294.3,-595.6,-75.6684,282.784,-688.347,-42.7046,297.712,-798.158,-42.219,294.477,,,,,,,,,,,,,,,
1303,0,-33.9152,3.32082,256.201,-126.578,-12.8943,278.159,-221.361,-19.5854,293.623,-309.638,-40.4184,288.73,-412.747,-26.7443,293.06,-506.731,-42.0354,294.841,-593.153,-76.4715,282.235,,,,-795.656,-41.6182,294.294,-880.681,-68.4179,289.985,,,,,,,,,,,,
1304,0,-31.3012,3.91163,256.79,-124.496,-12.847,277.164,-218.467,-20.0202,293.723,-307.489,-40.8826,289.108,-410.282,-27.3093,292.82,-504.591,-41.1879,294.663,-590.861,-76.379,281.943,,,,-793.239,-41.2749,293.971,-878.406,-68.2535,290.301,,,,,,,,,,,,
1305,0,-28.9905,4.53104,257.308,-122.284,-12.8304,276.234,-216.14,-19.1203,294.4,-305.088,-40.6349,288.805,-407.685,-28.4097,293.187,-502.185,-39.7605,295.407,-588.198,-76.5792,281.638,,,,-790.859,-40.8914,293.907,-876.215,-67.9355,290.531,,,,,,,,,,,,
1306,0,-26.6241,5.188,258.099,-120.133,-12.7494,275.002,-214.138,-18.0656,294.399,-302.584,-40.6152,288.699,-405.29,-28.7341,293.079,-499.904,-38.9557,295.416,-585.927,-76.2533,281.428,,,,-788.493,-40.4627,293.749,-873.853,-66.8267,290.743,,,,,,,,,,,,
1307,0,-24.3683,5.56937,258.639,-118.008,-12.6338,273.786,-211.636,-18.306,294.823,-300.175,-40.5256,288.699,-403.019,-29.1029,292.995,-497.694,-38.167,295.408,-583.716,-75.9198,281.289,,,,-785.893,-40.1658,293.55,-871.311,-65.6252,290.975,,,,,,,,,,,,
1308,0,-22.194,5.89746,259.065,-115.923,-12.5904,272.598,-209.166,-17.7422,295.141,-297.664,-40.063,288.561,-400.657,-29.9251,292.798,-495.52,-37.1775,295.93,-581.109,-76.0283,281.202,-673.721,-47.3549,297.72,-783.693,-39.3983,293.581,-868.992,-64.3884,291.151,,,,,,,,,,,,
1309,0,-19.6183,6.62825,259.818,-113.873,-12.6896,271.417,-206.593,-17.1175,295.653,-295.192,-40.0391,288.728,-398.126,-30.127,293.076,-493.209,-36.439,296.123,-578.731,-75.3636,281.242,-671.398,-47.7752,297.546,-780.996,-39.3782,293.639,-867.163,-63.5749,291.319,,,,,,,,,,,,
1310,0,-17.1416,7.35974,259.951,-111.622,-12.5332,270.243,-204.035,-16.9657,295.782,-292.758,-39.6126,288.895,-395.746,-30.7763,293.222,,,,-576.361,-74.4633,281.101,,,,-778.656,-38.9261,293.553,,,,,,,-827.16,-81.3221,292.915,,,,,,
1311,0,-14.8518,7.49663,260.481,-109.45,-12.3142,269.288,-201.62,-16.6644,296.435,-290.247,-39.0654,288.861,-393.106,-31.2215,292.987,,,,-574.094,-73.8412,281.94,-666.639,-49.1314,297.086,-776.154,-38.7942,293.395,,,,,,,-826.55,-79.6557,292.521,,,,,,
1312,0,-12.2605,8.07301,260.641,-107.38,-12.4181,268.285,-199.028,-16.5322,296.652,-287.667,-38.6388,288.736,-390.945,-31.3855,293.089,-486.106,-33.5358,296.262,-572.035,-73.2938,281.816,,,,-774.099,-38.0632,293.368,,,,,,,-825.68,-77.5759,292.151,,,,,,
1313,0,-10.0402,8.19136,261.275,-105.133,-12.2341,267.306,-196.402,-15.9774,296.846,-285.146,-38.1795,289.045,-387.986,-32.5557,293.233,,,,-569.578,-72.5913,282.666,-661.958,-50.1675,296.023,-771.702,-38.1854,293.073,,,,,,,-824.876,-75.549,291.722,,,,,,
1314,0,-7.4632,8.83286,261.454,-102.768,-12.0807,266.295,-193.737,-16.0844,297.275,-282.555,-37.7912,289.289,-385.812,-32.7848,293.335,,,,-567.497,-71.7802,282.553,-660.081,-51.2923,296.272,-769.113,-37.7441,293.573,,,,,,,-824.174,-73.7678,291.372,,,,,,
1315,0,-4.91807,9.60386,261.737,-100.512,-11.909,265.527,-191.021,-15.8435,297.148,-279.718,-37.6939,289.419,-383.002,-33.4952,292.985,-479.098,-31.003,296.384,-565.062,-71.2845,282.493,,,,-766.61,-37.2921,293.49,,,,,,,-823.691,-72.5412,291.131,,,,,,
1316,0,-2.67083,9.62316,262.276,-98.3124,-11.8803,264.514,-188.422,-15.4192,297.222,-276.789,-37.8887,289.612,-380.91,-33.8151,293.003,-476.634,-30.2258,296.163,-562.865,-70.413,283.321,,,,-764.259,-36.9365,293.358,,,,,,,-823.15,-71.1804,290.828,,,,,,
1317,0,-0.0464035,10.3809,263.052,-96.1411,-11.845,263.632,-185.936,-14.5022,297.405,-275.193,-35.6984,289.824,-378.295,-34.5404,292.813,-474.325,-29.6599,295.918,-560.617,-70.0001,283.755,-653.143,-54.1873,295.015,,,,,,,,,,-822.363,-69.1808,290.462,,,,,,
1318,0,1.97105,10.5421,263.248,-93.8712,-11.6161,262.66,-183.377,-13.9974,297.49,-272.868,-34.6683,289.843,-375.723,-35.0514,292.946,-471.86,-28.9229,296.35,-558.279,-69.118,283.973,,,,,,,,,,,,,-821.588,-67.2171,290.065,,,,,,
1319,0,4.49657,11.1619,263.829,-91.43,-11.6137,261.985,-180.857,-13.723,297.364,-270.224,-34.3456,290.328,-373.185,-35.1854,292.822,-469.344,-28.3797,296.481,-556.16,-68.6098,284.445,,,,,,,,,,,,,-820.914,-65.5128,289.713,,,,,,
1320,0,6.70682,11.3833,264.256,-89.1744,-11.7155,261.082,-177.49,-14.6794,297.274,-267.5,-34.1058,290.606,-370.605,-35.9925,292.71,-466.719,-28.0767,296.433,,,,,,,,,,,,,,,,,,,,,,,,
1321,0,9.0716,12.1706,264.994,-86.8659,-11.725,260.476,-175.361,-13.4079,297.179,-264.586,-34.3846,290.613,-368.13,-36.2234,292.505,,,,,,,,,,-751.94,-35.9811,293.124,,,,,,,,,,,,,,,
